Date,WP0,WP1,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP2,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP3,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP4,WP40,WP41,WP42,WP43,WP44,WP45,WP46,WP47,WP48,WP49,WP5,WP6,WP7,WP8,WP9
2020-02-01,475.69507982299996,1005.56666242,518.7339802600001,0,50.76058786699999,1290.0567133299996,17534.952878299995,45903.08966900001,39866.672904,17780.451483,27653.20528549999,354.10487492499993,325.948800806,0.0,24.087980958,158.51988935000003,491.4829398829999,3152.17786504,18598.340497999998,9954.883866499998,318.579325406,8244.4192644,23114.7011426,88345.36843399999,30.532839562999996,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,5603.214122299999,25830.546249100003,33648.3864514,199.35349755000001,3570.9864445000003,0.0,31704.785318899998,39883.50211099999,209809.94291400004,16917.4867252,4.014328388999999,0.0,9806.171138,21816.956633100002,12903.667932600003,853.54551238,10023.739723,0.0,654.7737165800002,263.803389711
2020-03-01,475.69507982299996,1005.56666242,565.39092831,0,51.36357189899999,1311.4770592499997,17534.952878299995,45903.08966900001,40880.348233,17780.451483,27653.20528549999,354.10487492499993,331.116063168,0.0,25.672329746,171.60615573000004,497.7255725979999,3240.20950343,18598.340497999998,10404.542518499999,327.593369043,8368.2707608,23903.0056453,88345.36843399999,31.658262653999998,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,6020.093194099999,26139.194699800002,34481.7844044,199.35349755000001,3860.1898949,0.0,31704.785318899998,40982.977882999985,211115.96259800004,17311.5133904,4.1561069889999995,0.0,11148.628541,22215.905298800004,13226.487816200002,864.37485882,11259.935312000001,0.0,654.7737165800002,263.803389711
2020-04-01,475.69507982299996,1005.56666242,611.9858148200001,0,51.96400188199999,1332.9063130599998,17534.952878299995,45903.08966900001,41864.7746212,17780.451483,27653.20528549999,354.10487492499993,336.276961056,40.38234912,27.254332300999998,184.69214157000005,497.7255725979999,3326.75553817,18598.340497999998,10843.735075899998,336.60461992,8492.0222839,24678.6413332,88345.36843399999,32.783360425999994,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,6424.443611199999,26444.336720900003,35294.6854489,199.35349755000001,4140.2124927,0.0,31704.785318899998,42063.914822999985,212387.54163900003,17696.7052977,4.297843528,1441.033779,12461.72523,22607.795257300004,13543.734703200002,875.0152448599999,12456.719837,0.0,654.7737165800002,263.803389711
2020-05-01,475.69507982299996,1005.56666242,658.5057786200001,0,52.56178488199999,1354.3488488399998,17534.952878299995,45903.08966900001,42820.2017821,17780.451483,27653.20528549999,354.10487492499993,341.431038886,80.54093212000001,28.833952078,197.78046666000006,497.7255725979999,3411.62087233,18598.340497999998,11272.327895199998,345.613068602,8615.6922006,25440.6061464,88345.36843399999,33.90806274599999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,6816.438159799999,26745.471766600003,36086.9331526,199.35349755000001,4411.2474416000005,0.0,31704.785318899998,43126.09825399998,213624.66827400003,18072.9143114,4.439539062,2849.0143,13749.376227,22992.415667800004,13855.240147400002,885.4609264599999,13614.943831,0.0,654.7737165800002,263.803389711
2020-06-01,475.69507982299996,1005.56666242,704.9498296700001,0,53.15699827299999,1375.8065611299999,17534.952878299995,45903.08966900001,43748.6442769,17780.451483,27653.20528549999,354.10487492499993,346.578316911,120.56759054,30.41130909,210.87278716000006,497.7255725979999,3494.90878142,18598.340497999998,11690.872080899999,354.618881145,8739.3000224,26189.8310678,88345.36843399999,35.03231155699999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,7196.985461899999,27042.619965,36859.6902849,199.35349755000001,4674.006417400001,0.0,31704.785318899998,44171.400079999985,214829.48575800002,18440.5776745,4.581197058,4231.2416109999995,15015.380567,23370.027754000002,14161.206907000002,895.7187987299999,14737.677255,0.0,654.7737165800002,263.803389711
2020-07-01,475.69507982299996,1005.56666242,751.3164420200001,0,53.74954738999999,1397.2812991899998,17534.952878299995,45903.08966900001,44650.2960263,17780.451483,27653.20528549999,354.10487492499993,351.718482833,160.49116027,31.986378554999998,223.97048687000006,497.7255725979999,3576.6600435100004,18598.340497999998,12099.264653199998,363.622048114,8862.858102900002,26926.5024701,88345.36843399999,36.156014772999995,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,7566.212066099999,27335.660535500003,37612.841550100005,199.35349755000001,4928.625089000001,0.0,31704.785318899998,45200.30859299999,216001.99258100003,18799.5795503,4.722818427,5589.494272999999,16260.802014,23740.480832700003,14461.488374600001,905.7834547799999,15825.517785,0.0,654.7737165800002,263.803389711
2020-08-01,475.69507982299996,1005.56666242,797.6087311000001,0,54.339422488999986,1418.7736448499998,17534.952878299995,45903.08966900001,45526.190980499996,17780.451483,27653.20528549999,354.10487492499993,356.851573008,200.32965145999998,33.559215385,237.07437845000007,497.7255725979999,3656.9637501600005,18598.340497999998,12497.741159999998,372.622643102,8986.377801800001,27651.2251997,88345.36843399999,37.279103707999994,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,7924.591741399999,27624.654510000004,38346.91776130001,199.35349755000001,5175.480787300001,0.0,31704.785318899998,46213.60274799999,217143.22936100003,19150.0958135,4.864405201,6925.341262999999,17486.803212,24103.843219600003,14756.1250075,915.6559154739999,16880.095474,0.0,654.7737165800002,263.803389711
2020-09-01,475.69507982299996,1005.56666242,843.8326661200001,0,54.92669971799999,1440.2831131499997,17534.952878299995,45903.08966900001,46378.078074,17780.451483,27653.20528549999,354.10487492499993,361.977928229,240.09673793999997,35.129946008000005,250.18473238000007,497.7255725979999,3735.9387823700004,18598.340497999998,12886.843013099999,381.620815811,9109.868661,28364.8338767,88345.36843399999,38.40154445899999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,8272.889980799999,27909.805678200002,39063.02413440001,199.35349755000001,5415.150173200001,0.0,31704.785318899998,47212.36398329999,218255.14562100003,19492.5690412,5.00596028,8240.572841,18694.822871999997,24460.389309600003,15045.329753600001,925.3446024959999,17903.891727000002,0.0,654.7737165800002,263.803389711
2020-10-01,475.69507982299996,1005.56666242,889.9898755600001,0,55.51128024099999,1461.8100210999996,17534.952878299995,45903.08966900001,47206.076313599995,17780.451483,27653.20528549999,354.10487492499993,367.097499811,279.79828702,36.698560486000005,263.3020367600001,497.7255725979999,3813.6956365700003,18598.340497999998,13266.4911031,390.616553032,9233.336605800001,28364.8338767,88345.36843399999,39.52326959599999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,8611.1842394,28191.686857800003,39761.07154010001,199.35349755000001,5647.714752500001,0.0,31704.785318899998,48201.20865619999,219337.72532100003,19826.9110097,5.147484431,9540.055391,19890.456766999996,24809.943297200003,15328.956747900002,934.8450996369999,18897.264382200003,0.0,654.7737165800002,263.803389711
2020-11-01,475.69507982299996,1005.56666242,936.08597136,0,56.09323909199999,1483.3533742599996,17534.952878299995,45903.08966900001,48011.7865043,17780.451483,27653.20528549999,354.10487492499993,372.210697107,319.44223417,38.265184871,276.42616453000005,497.7255725979999,3890.4120618700003,18598.340497999998,13637.211506799998,399.60999377400003,9356.7872468,28364.8338767,88345.36843399999,40.644269558999994,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,8940.166159299999,28470.692595400003,40442.11739030001,199.35349755000001,5873.686550100001,0.0,31704.785318899998,49180.88823299999,220392.79457300002,20153.557911800002,5.288980239,10825.6895,21074.673556999995,25152.787987100004,15607.226769300001,944.1653492799999,19862.413115500003,0.0,654.7737165800002,263.803389711
2020-12-01,475.69507982299996,1005.56666242,982.12230587,0,56.67247438599999,1504.9131260799995,17534.952878299995,45903.08966900001,48795.299913999996,17780.451483,27653.20528549999,354.10487492499993,377.317523136,359.03152185,39.829815138,289.55732893000004,497.7255725979999,3966.15800307,18598.340497999998,13998.9371853,408.601122941,9480.2239114,28364.8338767,88345.36843399999,41.76449421699999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,9259.8936148,28746.8199095,41106.084443800006,199.35349755000001,6093.125547400001,0.0,31704.785318899998,50150.80862319999,221420.33211800002,20472.4362236,5.430448376999999,12097.379496000001,22246.846946999995,25488.765343100004,15880.008180800001,953.3009710689998,20799.601918200002,0.0,654.7737165800002,263.803389711
2021-01-01,475.69507982299996,1005.56666242,1028.10196874,0,57.24897018999999,1526.4885915699995,17534.952878299995,45903.08966900001,49557.4024153,17780.451483,27653.20528549999,354.10487492499993,382.418197922,398.57009137,41.392513997,302.69542805000003,497.7255725979999,4041.00089526,18598.340497999998,14351.893779799999,417.589997772,9603.6495182,28364.8338767,88345.36843399999,42.883924824999994,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,9570.7121722,29020.103785000003,41753.4475956,199.35349755000001,6306.292710200001,0.0,31704.785318899998,51110.80012259999,222421.19534600002,20783.726247900002,5.5718903619999995,13355.330057000001,23406.852583999993,25817.946731500004,16147.351969000001,962.2537494769998,21709.9527376,0.0,654.7737165800002,263.803389711
2021-02-01,475.69507982299996,1005.56666242,1074.03272749,0,57.82297746199999,1548.0776616999995,17534.952878299995,45903.08966900001,50300.7754352,17780.451483,27653.20528549999,354.10487492499993,387.513492368,438.06553979,42.953518519,315.8396574,497.7255725979999,4115.06500997,18598.340497999998,14697.1100765,426.576881818,9727.0668348,28364.8338767,88345.36843399999,44.00262774299999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,9873.7482761,29290.841323900004,42386.1885731,199.35349755000001,6513.9874598000015,0.0,31704.785318899998,52061.79849449999,223398.63473930003,21088.308069000002,5.713309897999999,14601.035309,24555.880157999993,26141.050445100005,16409.8286496,971.0429092599998,22596.8752569,6.854248853,654.7737165800002,263.803389711
2021-03-01,475.69507982299996,1005.56666242,1119.91187175,0,57.82297746199999,1569.6810472499994,17534.952878299995,45903.08966900001,51024.1180759,17780.451483,27653.20528549999,354.10487492499993,392.60303788,477.51603484,44.51270781,328.99046735,497.7255725979999,4188.29794521,18598.340497999998,15033.9732343,435.561614055,9850.4764147,28364.8338767,88345.36843399999,45.12051679799999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,0.0,10168.4730633,29558.790826600005,43003.1876053,199.35349755000001,6715.846592700002,0.0,31704.785318899998,53002.901941599994,224350.92809640002,21385.639275,5.854705965999999,15833.397332,25692.860117999993,26457.505635000005,16666.9757566,979.6529638089997,23458.815342899998,13.498605437999998,654.7737165800002,263.803389711
2021-04-01,475.69507982299996,1005.56666242,1165.74319755,0,57.82297746199999,1591.2975864399993,17534.952878299995,45903.08966900001,51728.7055091,17780.451483,27653.20528549999,354.10487492499993,397.687205253,516.92526561,46.070189806,342.14742263,497.7255725979999,4260.74834155,18598.340497999998,15362.9498769,444.54430959,9973.879346,28364.8338767,88345.36843399999,46.23761431899999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,2.219788993,10455.4261656,29824.075099000005,43605.3553836,199.35349755000001,6912.258837200002,0.0,31704.785318899998,53934.53082459999,225279.5928798,21676.115437700002,5.9960805409999995,17053.051416000002,26818.321451999993,26767.604144600005,16919.0227743,988.0916712099997,24297.4456324,19.956680528,654.7737165800002,263.803389711
2021-05-01,475.69507982299996,1005.56666242,1211.5271942400002,0,57.82297746199999,1612.9364733699992,17534.952878299995,45903.08966900001,52414.5432071,17780.451483,27653.20528549999,354.10487492499993,402.766005369,556.29393342,47.625955198,342.14742263,497.7255725979999,4332.40873276,18598.340497999998,15683.9797272,453.524947666,9973.879346,28364.8338767,88345.36843399999,47.35389244199999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,4.432467204,10734.6206409,30086.643248800006,44192.6113331,199.35349755000001,7103.245566700002,0.0,31704.785318899998,54856.50348829999,226184.55933340002,21959.674625800002,6.137434131999999,18259.789866000003,27932.049671999994,27071.220312300007,17165.8634269,996.3555260459997,25112.865696099998,26.231432812999998,654.7737165800002,263.803389711
2021-06-01,475.69507982299996,1005.56666242,1257.2671464600003,0,57.82297746199999,1634.6060825499992,17534.952878299995,45903.08966900001,53082.815325300005,17780.451483,27653.20528549999,354.10487492499993,407.839777511,595.62505622,49.180103117,342.14742263,497.7255725979999,4403.32003529,18598.340497999998,15997.508073199999,462.503635842,9973.879346,28364.8338767,88345.36843399999,48.46937896899999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,6.6409321210000005,11006.555909,30346.620597900008,44765.8175298,199.35349755000001,7289.165820700002,0.0,31704.785318899998,55769.32262949999,227067.2514503,22236.696981700003,6.278768506999999,19454.254891000004,29034.617481999994,27368.64761690001,17407.729695899998,1004.4523612539997,25906.617087199997,32.33585605,654.7737165800002,263.803389711
2021-07-01,475.69507982299996,1005.56666242,1302.9632938700004,0,57.82297746199999,1656.3141443899992,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,412.90852098600004,634.9189938000001,50.732630669,342.14742263,497.7255725979999,4473.4790035000005,18598.340497999998,16303.480040899998,471.480348958,9973.879346,28364.8338767,88345.36843399999,49.58405068899999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,8.845874135,11271.242430100001,30603.96095880001,45324.89733,199.35349755000001,7470.036242600002,0.0,31704.785318899998,56672.85578079999,227927.6009211,22507.126908100003,6.420084137999999,20636.334088000003,30125.917133999996,27659.77129110001,17644.5252877,1012.3789859169997,26678.776732399998,38.271023185999994,654.7737165800002,263.803389711
2021-08-01,475.69507982299996,1005.56666242,1348.6172139900004,0,57.82297746199999,1678.0642517299993,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,417.97239392600005,674.17718531,52.283596477,342.14742263,497.7255725979999,4542.89931814,18598.340497999998,16602.4681335,471.480348958,9973.879346,28364.8338767,88345.36843399999,50.69791206799999,10134.846534400001,0.0,9.678521218999997,38372.61977199999,11.047664859000001,11536.281021400002,30858.70368180001,45872.1310726,199.35349755000001,7646.849752800002,0.0,31704.785318899998,57567.23779979999,228771.007585,22771.283534500002,6.561382074999999,21806.23899,31206.119464999996,27944.692735900007,17876.3241098,1020.1379707579997,27432.9418198,44.04765338799999,654.7737165800002,263.803389711
2021-09-01,475.69507982299996,1005.56666242,1394.2316121500005,0,57.82297746199999,1699.8563718699993,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,423.03169221200005,713.4020033400001,53.833112503,342.14742263,497.7255725979999,4611.61711526,18598.340497999998,16895.1800012,471.480348958,9973.879346,28364.8338767,88345.36843399999,51.810994618999985,10134.846534400001,0.0,9.678521218999997,38372.61977199999,13.246608855000002,11799.284357400002,31110.96979280001,46408.9045829,199.35349755000001,7820.237420800002,0.0,31704.785318899998,58452.900935299986,229599.501225,23029.7054672,6.702663821999999,22964.548403,32275.750129999997,28223.719777700007,18103.365698,1027.7374512629997,28171.777107899998,49.683363437,654.7737165800002,263.803389711
2021-10-01,475.69507982299996,1005.56666242,1439.8064915000004,0,57.82297746199999,1721.6920162899994,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,428.08640188000004,752.59350513,55.381203655,342.14742263,497.7255725979999,4679.6211106,18598.340497999998,17181.7514954,471.480348958,9973.879346,28364.8338767,88345.36843399999,52.923279094999984,10134.846534400001,0.0,9.678521218999997,38372.61977199999,15.442759210000002,12058.827048600002,31360.71538130001,46935.2443481,199.35349755000001,7990.298811000002,0.0,31704.785318899998,59329.692906399985,230412.76954260003,23282.504875900002,6.843929786999999,24111.067336,33334.626153,28496.781175900007,18325.582025900003,1035.1752856869996,28895.874171199997,55.186159683999996,654.7737165800002,263.803389711
2021-11-01,475.69507982299996,1005.56666242,1485.3442755800004,0,57.82297746199999,1743.5691187299994,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,433.13679333700003,791.75376637,56.927990072,342.14742263,497.7255725979999,4746.94540225,18598.340497999998,17462.5971523,471.480348958,9973.879346,28364.8338767,88345.36843399999,54.034798014999986,10134.846534400001,0.0,9.678521218999997,38372.61977199999,17.636312487,12314.433067800002,31608.05701360001,47451.644844,199.35349755000001,8157.231662200003,0.0,31704.785318899998,60198.02639999999,231211.27554470004,23530.0863333,6.985181328999999,25246.348996,34383.249099,28764.190851900006,18543.218485300004,1042.4598133119996,29606.2780932,60.57014217099999,654.7737165800002,263.803389711
2021-12-01,475.69507982299996,1005.56666242,1530.8448593400003,0,57.82297746199999,1765.4878993399993,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,438.182845889,830.88272417,58.473511885,342.14742263,497.7255725979999,4813.57832855,18598.340497999998,17737.693592,471.480348958,9973.879346,28364.8338767,88345.36843399999,55.14553364199998,10134.846534400001,1618.477384,9.678521218999997,38372.61977199999,19.8272768,12565.669864300002,31852.94634470001,47957.898475500006,199.35349755000001,8320.989157800002,49.51812375,31704.785318899998,61057.73435369999,231994.53666250003,23772.4619099,7.126418812999999,26370.185183,35421.418883,29025.892296300008,18756.220969600003,1049.5893465309996,30302.9206274,65.83928724799999,654.7737165800002,263.803389711
2022-01-01,475.69507982299996,1005.56666242,1576.3454431000002,0,57.82297746199999,1787.4066799499992,17534.952878299995,45903.08966900001,53733.523750700006,17780.451483,27653.20528549999,354.10487492499993,443.228898441,870.0116819699999,60.019033698,342.14742263,497.7255725979999,4880.21125485,18598.340497999998,18012.7900317,471.480348958,9973.879346,28364.8338767,88345.36843399999,56.25626926899998,10134.846534400001,3236.954768,9.678521218999997,38372.61977199999,22.018241113,12816.906660800001,32097.835675800008,48464.15210700001,199.35349755000001,8484.746653400003,99.0362475,31704.785318899998,61917.44230739999,232777.79778030002,24014.8374865,7.267656296999999,27494.021370000002,36459.588666999996,29287.59374070001,18969.223453900002,1056.7188797499996,30999.5631616,71.108432325,654.7737165800002,263.803389711
